titleType,startYear,runtimeMinutes,averageRating,numVotes,region,main_genre,secondary_genre
tvSeries,2020,45,"7,5",40455,IN,Action,Drama
tvSeries,2019,45,"6,9",15772,IN,Drama,Mystery
movie,2019,86,"7,1",28711,IN,Action,Drama
tvSeries,2022,40,"8,4",141619,IN,Action,Adventure
tvSeries,2021,45,"7,1",9863,IN,Comedy,Drama
movie,2019,179,"6,7",22627,IN,Action,Drama
movie,2022,157,"8,8",54001,IN,Biography,Drama
movie,2019,125,8,3832,IN,Drama,No tiene
tvSeries,2022,49,"8,1",142392,IN,Action,Crime
movie,2022,115,7,52908,IN,Adventure,Animation
movie,2019,99,7,4857,IN,Action,Adventure
movie,2022,108,"6,6",38314,IN,Drama,Mystery
tvSeries,2019,24,"8,6",7592,IN,Animation,Comedy
tvSeries,2019,23,"7,6",9180,IN,Action,Animation
tvSeries,2020,43,"6,8",5696,IN,Crime,Drama
tvMiniSeries,2020,374,"7,3",10616,IN,Drama,Thriller
tvMiniSeries,2020,101,"7,6",6711,IN,Action,Animation
movie,2020,74,"6,5",6594,IN,Action,Animation
tvSeries,2021,33,7,4441,IN,Action,Adventure
tvSeries,2019,48,"6,5",4119,IN,Horror,Mystery
tvSeries,2020,30,"6,7",5813,IN,Comedy,Drama
tvSeries,2020,101,"6,7",5439,IN,Crime,Drama
tvSeries,2022,60,"7,3",99357,IN,Drama,Horror
movie,2022,117,"7,4",5899,IN,Drama,Sport
movie,2021,149,"7,5",4062,IN,Adventure,Drama
movie,2021,80,"6,8",3322,IN,Drama,Romance
tvSeries,2018,44,"8,5",3359,IN,Drama,No tiene
tvSeries,2019,45,"7,8",3338,IN,Comedy,Drama
tvSeries,2021,12,"7,7",6379,IN,Animation,Drama
tvSeries,2020,60,"7,4",10807,IN,Crime,Drama
movie,2020,113,"6,7",32361,IN,Crime,Drama
tvSeries,2019,43,"7,6",20091,IN,Crime,Drama
movie,2019,110,"7,4",23016,IN,Documentary,No tiene
movie,2019,98,"6,7",3072,IN,Biography,Crime
tvSeries,2020,101,"6,9",12714,IN,Crime,Drama
movie,2023,140,"8,9",164906,IN,Action,Adventure
movie,2021,132,"7,4",406420,IN,Action,Adventure
tvSeries,2019,15,"7,6",9975,IN,Comedy,Drama
movie,2021,179,"7,6",81064,IN,Action,Crime
tvSeries,2019,50,"8,5",24682,IN,Crime,Drama
movie,2022,125,"7,2",100818,IN,Drama,Mystery
movie,2019,97,"7,2",49926,IN,Crime,Documentary
tvSeries,2019,30,"6,9",4508,IN,Comedy,No tiene
movie,2019,97,"6,7",3494,IN,Animation,Comedy
movie,2019,108,"7,4",4451,IN,Drama,No tiene
movie,2019,133,"7,3",15416,IN,Comedy,No tiene
tvSeries,2020,40,"6,9",4798,IN,Biography,Drama
tvMiniSeries,2019,236,"7,7",31691,IN,Biography,Crime
movie,2019,112,"7,5",48605,IN,Animation,Drama
movie,2019,101,"7,5",6962,IN,Action,Adventure
tvSeries,2019,45,9,75358,IN,Comedy,Drama
tvSeries,2020,30,"7,5",68783,IN,Comedy,Drama
tvSeries,2022,45,"6,8",21972,IN,Drama,Mystery
tvSeries,2019,45,"7,5",5054,IN,Crime,Thriller
tvSeries,2017,54,"9,3",37699,IN,Drama,History
tvSeries,2019,321,"7,4",3155,IN,Crime,Drama
movie,2019,141,"8,4",31420,IN,Action,Drama
movie,2018,90,"7,1",131835,IN,Drama,Fantasy
tvSeries,2018,38,"7,7",3189,IN,Documentary,No tiene
movie,2020,135,"7,1",16645,IN,Drama,Thriller
movie,2019,108,"7,1",3324,IN,Drama,No tiene
tvSeries,2019,24,"8,5",16920,IN,Animation,Comedy
tvSeries,2019,24,"7,9",15311,IN,Action,Adventure
movie,2019,111,7,11817,IN,Action,Comedy
tvSeries,2019,45,"8,7",91918,IN,Action,Comedy
tvSeries,2019,15,"8,4",181295,IN,Action,Adventure
tvMiniSeries,2021,240,"7,5",16102,IN,Biography,Drama
movie,2021,109,"7,3",9182,IN,Biography,Comedy
movie,2019,240,7,30453,IN,Documentary,No tiene
movie,2020,80,"7,4",18592,IN,Action,Adventure
movie,2019,135,"7,6",11374,IN,Crime,Drama
movie,2020,104,"6,5",14573,IN,Comedy,Drama
tvSeries,2019,30,"8,2",12082,IN,Crime,Drama
tvSeries,2020,30,"6,7",68053,IN,Comedy,No tiene
movie,2021,144,"7,5",123572,IN,Biography,Drama
movie,2020,113,"7,5",189575,IN,Crime,Drama
movie,2021,147,"6,5",4136,IN,Action,Drama
movie,2021,116,7,152815,IN,Drama,Horror
tvSeries,2020,45,"7,3",11713,IN,Crime,Documentary
tvMiniSeries,2020,60,"7,5",7299,IN,Drama,Romance
tvSeries,2019,57,"7,4",4823,IN,Comedy,Crime
movie,2019,89,"7,1",4949,IN,Drama,No tiene
movie,2022,104,"7,8",24355,IN,Drama,No tiene
movie,2019,155,"7,6",4223,IN,Action,Comedy
movie,2019,157,"7,8",10411,IN,Action,Crime
tvSeries,2020,288,"7,1",3686,IN,Crime,Drama
tvSeries,2019,24,"8,1",23797,IN,Action,Adventure
movie,2021,110,"7,5",4038,IN,Drama,No tiene
movie,2020,104,"6,9",40700,IN,Comedy,Drama
movie,2021,86,"6,5",26321,IN,Comedy,No tiene
tvSeries,2019,49,"6,5",16450,IN,Drama,Mystery
movie,2020,136,"7,1",73011,IN,Comedy,Drama
tvMiniSeries,2021,298,"7,2",68212,IN,Drama,Mystery
tvMiniSeries,2020,363,"7,3",54524,IN,Crime,Drama
tvMiniSeries,2020,184,"6,5",8343,IN,Crime,Drama
tvSeries,2020,56,"6,8",10039,IN,Crime,Drama
tvSeries,2020,47,"6,6",6872,IN,Adventure,Comedy
movie,2020,107,"6,5",60698,IN,Horror,Mystery
tvMiniSeries,2021,468,9,25210,IN,Biography,Documentary
movie,2020,101,"6,9",6418,IN,Drama,Romance
movie,2020,127,"7,4",10441,IN,Drama,War
movie,2019,138,8,4299,IN,Comedy,No tiene
tvSeries,2020,45,"6,9",9482,IN,Action,Crime
movie,2020,108,7,5140,IN,Crime,Drama
movie,2022,107,"7,2",327805,IN,Comedy,Horror
tvSeries,2020,60,"7,1",8092,IN,Drama,Fantasy
movie,2021,138,"6,5",27188,IN,Comedy,Drama
movie,2020,107,"7,3",171554,IN,Drama,No tiene
movie,2020,93,"6,6",8971,IN,Action,Comedy
movie,2020,154,"6,5",53581,IN,Adventure,Drama
movie,2021,138,"6,5",215788,IN,Action,Adventure
movie,2020,116,"6,5",12825,IN,Biography,Drama
tvSeries,2019,60,"8,5",4360,IN,Game-Show,Reality-TV
movie,2021,126,"7,4",86124,IN,Biography,Drama
tvSeries,2019,45,7,5837,IN,Crime,Mystery
tvSeries,2020,30,"7,2",3956,IN,Action,Adventure
tvSeries,2021,24,"7,4",4431,IN,Action,Adventure
movie,2019,109,"6,6",5524,IN,Drama,Mystery
tvSeries,2021,36,"7,2",6431,IN,Crime,Drama
tvMiniSeries,2019,407,"9,3",5739,IN,Documentary,No tiene
movie,2019,81,"7,5",34978,IN,Animation,Drama
tvSeries,2021,22,"7,8",8074,IN,Action,Adventure
tvSeries,2022,52,"7,7",43905,IN,Drama,Horror
tvSeries,2020,415,7,15926,IN,Drama,Sci-Fi
tvSeries,2020,30,"8,6",17059,IN,Drama,Music
tvMiniSeries,2020,53,8,86715,IN,Drama,No tiene
movie,2019,131,"7,8",17085,IN,Action,Crime
tvSeries,2019,30,"6,6",7351,IN,Reality-TV,No tiene
movie,2020,114,"6,8",6208,IN,Drama,Music
tvMiniSeries,2020,347,"7,5",38876,IN,Drama,History
tvSeries,2020,462,"7,3",9251,IN,Drama,No tiene
tvSeries,2020,44,"6,8",10709,IN,Drama,Sci-Fi
movie,2020,111,"8,1",5270,IN,Biography,Documentary
movie,2022,150,"8,1",30676,IN,Action,Biography
movie,2020,135,"6,5",11388,IN,Action,Crime
tvSeries,2019,60,"6,6",11324,IN,Crime,Documentary
movie,2022,135,"7,7",11932,IN,Biography,Documentary
movie,2020,113,"6,9",6172,IN,Biography,Comedy
movie,2020,89,"6,6",3047,IN,Drama,Music
tvSeries,2019,75,"7,7",5294,IN,Comedy,Romance
tvSeries,2020,42,"7,3",17829,IN,Drama,Fantasy
movie,2019,145,"8,4",36565,IN,Action,Adventure
movie,2020,97,7,4313,IN,Drama,No tiene
movie,2013,90,"8,3",36,GB,Documentary,Music
tvSeries,2013,10,"7,8",54,GB,Comedy,Short
movie,2013,72,8,12,GB,Documentary,No tiene
movie,2018,107,"6,9",1938,GB,Drama,No tiene
movie,2018,122,"6,7",7735,CA,Drama,No tiene
tvSeries,1990,30,"8,1",12108,CA,Comedy,Music
tvSeries,1990,55,"8,5",12821,CA,Comedy,No tiene
tvSeries,1990,60,"8,4",17947,CA,Comedy,Drama
tvSeries,1990,90,"7,9",6970,CA,Comedy,Drama
tvSeries,1990,30,"7,9",5944,CA,Comedy,Fantasy
tvMiniSeries,1991,207,"8,3",8635,CA,Crime,Drama
tvSeries,1990,60,"8,5",4634,CA,Adventure,Drama
movie,1990,78,"8,2",16655,CA,Documentary,No tiene
tvSeries,1991,30,"8,2",6000,CA,Adventure,Comedy
movie,1991,237,"8,3",11597,CA,Crime,Drama
tvSeries,1991,30,"8,3",13643,CA,Comedy,No tiene
movie,1992,96,"8,5",39980,CA,Documentary,No tiene
movie,1992,105,"7,9",3582,CA,Comedy,Drama
tvMovie,1992,54,8,6349,CA,Documentary,War
movie,1992,167,"8,1",4832,CA,Biography,Documentary
movie,1992,118,8,5928,CA,Comedy,Drama
tvSeries,1992,45,"8,2",20680,CA,Comedy,No tiene
tvSeries,1993,60,"8,2",18557,CA,Comedy,Music
tvMiniSeries,1993,360,"8,3",4187,CA,Drama,Mystery
movie,1993,171,"8,1",31029,CA,Drama,Music
tvSeries,1994,522,"7,9",8771,CA,Animation,Comedy
tvSeries,1994,46,8,7269,CA,Adventure,Comedy
tvSeries,1994,45,"8,2",6724,CA,Comedy,No tiene
tvSeries,1994,30,"7,9",5640,CA,Action,Adventure
tvSeries,1994,60,8,14712,CA,Comedy,No tiene
movie,1994,133,"8,3",19422,CA,Drama,War
movie,1994,439,"8,2",11901,CA,Drama,No tiene
tvSeries,1995,27,"8,4",10249,CA,Comedy,No tiene
tvSeries,1995,30,"8,2",4153,CA,Adventure,Comedy
movie,1996,115,"8,6",17156,CA,Comedy,Drama
movie,1996,150,"8,2",17434,CA,Crime,Documentary
movie,1996,118,"8,1",6964,CA,Drama,Romance
movie,1996,88,8,18593,CA,Documentary,Sport
tvSeries,1997,25,"8,6",11151,CA,Comedy,No tiene
movie,1998,127,8,55235,CA,Comedy,Crime
movie,2000,105,"6,7",21757,CA,Comedy,Drama
movie,2000,98,"7,5",19733,CA,Comedy,Drama
tvMiniSeries,1998,60,"8,6",12700,CA,Action,Drama
movie,2000,94,"6,6",62673,CA,Action,Adventure
movie,2000,115,"6,9",21912,CA,Comedy,Drama
movie,2000,105,"6,5",7403,CA,Drama,Mystery
tvSeries,1997,29,"8,6",21260,CA,Comedy,No tiene
tvSeries,1998,45,"8,2",8505,CA,Comedy,No tiene
tvSeries,1997,60,"7,9",5110,CA,Fantasy,Horror
movie,1998,110,8,40977,CA,Drama,No tiene
tvMiniSeries,2000,265,"6,9",23507,CA,Adventure,Drama
movie,2000,145,"7,3",60635,CA,Drama,History
movie,1998,137,"7,9",13587,CA,Drama,No tiene
tvSeries,1995,30,8,4714,CA,Action,Adventure
movie,2000,130,"6,6",131104,CA,Drama,Horror
tvSeries,1998,30,"8,5",44988,CA,Comedy,Game-Show
tvSeries,1997,45,"8,2",4614,CA,Comedy,Drama
movie,2002,120,"7,3",37142,CA,Biography,Drama
tvSeries,1994,65,"8,6",5378,CA,Talk-Show,No tiene
movie,2000,101,"6,9",42329,CA,Drama,War
tvSeries,1993,30,"8,2",8154,CA,Comedy,Documentary
movie,1999,246,"8,2",3416,CA,Documentary,No tiene
movie,1998,87,"7,9",5251,CA,Documentary,War
movie,2000,99,"7,7",22485,CA,Adventure,Comedy
movie,2002,117,"6,6",14429,CA,Drama,Romance
tvSeries,1997,30,"8,1",3801,CA,Comedy,Music
movie,2000,122,7,28937,CA,Biography,Drama
movie,2000,107,"7,2",65508,CA,Comedy,Drama
tvSeries,1999,48,"8,2",7346,CA,Comedy,Drama
movie,2000,130,"6,5",83898,CA,Action,Adventure
movie,2000,98,"6,7",124679,CA,Comedy,Crime
movie,2000,107,"7,7",320861,CA,Adventure,Comedy
tvSeries,1999,30,"8,2",10693,CA,Animation,Comedy
tvSeries,1999,44,8,10879,CA,Action,Crime
movie,2001,132,"6,5",29910,CA,Biography,Comedy
movie,2000,106,"7,4",23351,CA,Comedy,Drama
movie,2000,111,"6,7",3380,CA,Comedy,Romance
tvSeries,2000,23,"7,6",6007,CA,Comedy,Drama
movie,2000,101,"7,2",16772,CA,Comedy,Drama
tvMiniSeries,2000,417,"8,3",19561,CA,Adventure,Comedy
movie,2000,126,"6,9",24621,CA,Drama,Thriller
movie,2000,108,"6,8",49647,CA,Drama,Fantasy
movie,2000,109,"6,5",7221,CA,Drama,Romance
movie,2008,109,"7,2",14933,CA,Comedy,Drama
movie,2000,118,"7,1",14538,CA,Drama,No tiene
movie,2000,103,7,3441,CA,Comedy,Drama
tvMovie,2002,165,"7,3",3879,CA,Biography,Drama
movie,2000,90,"7,4",64639,CA,Comedy,No tiene
tvSeries,2001,284,"7,1",9444,CA,Animation,Comedy
movie,2000,112,"6,7",72229,CA,Drama,Fantasy
movie,2001,123,"6,5",69686,CA,Comedy,Crime
movie,2001,108,"6,8",13421,CA,Action,Adventure
tvSeries,2000,30,"7,7",3016,CA,Action,Adventure
movie,2000,94,"7,1",40311,CA,Biography,Crime
movie,2001,85,"6,9",4518,CA,Drama,No tiene
movie,2000,112,"7,2",3853,CA,Drama,No tiene
movie,2000,120,"7,6",5279,CA,Comedy,Drama
movie,2000,83,"7,4",5497,CA,Drama,Romance
tvSeries,2001,24,"8,4",22050,CA,Action,Adventure
movie,2000,109,"7,5",23108,CA,Action,Comedy
movie,2000,114,"7,3",9885,CA,Comedy,Romance
movie,2000,90,"7,6",6803,CA,Comedy,Crime
movie,2002,132,"6,5",34920,CA,Action,Adventure
tvSeries,2001,23,"7,8",5620,CA,Action,Comedy
movie,2001,99,"7,7",65687,CA,Animation,Drama
tvSeries,2001,45,"7,4",5563,CA,Comedy,Drama
movie,2001,125,7,11311,CA,Action,Drama
movie,2000,112,"7,1",13649,CA,Comedy,Drama
movie,2000,217,"7,8",4148,CA,Drama,No tiene
movie,2001,112,"7,2",5977,CA,Action,Drama
movie,2000,139,"8,2",8221,CA,Comedy,Drama
tvSeries,2000,60,"7,3",6109,CA,Comedy,Drama
tvSeries,2000,60,"7,6",7270,CA,Comedy,Drama
movie,2000,133,"7,1",25853,CA,Biography,Drama
movie,2001,98,"7,1",39785,CA,Drama,No tiene
tvSeries,2000,30,"7,3",6438,CA,Action,Adventure
movie,2001,100,7,109220,CA,Comedy,Crime
movie,2001,95,"7,7",36619,CA,Comedy,Drama
movie,2000,145,8,15047,CA,Drama,Mystery
movie,2001,87,"6,8",18033,CA,Comedy,Drama
movie,2001,101,"6,5",11835,CA,Crime,Drama
movie,2001,150,"6,7",3829,CA,Drama,Fantasy
movie,2000,113,"6,7",5016,CA,Action,Crime
movie,2001,150,"7,7",6322,CA,Drama,History
movie,2001,98,"6,7",25136,CA,Comedy,Crime
movie,2002,94,"7,4",29609,CA,Biography,Drama
movie,2001,108,7,11093,CA,Drama,History
movie,2001,101,"6,9",39983,CA,Drama,Mystery
movie,2001,109,"6,5",38200,CA,Action,Crime
movie,2001,102,"6,7",5154,CA,Comedy,Drama
tvSeries,2001,22,"7,5",15602,CA,Comedy,No tiene
movie,2002,125,"7,2",130897,CA,Drama,No tiene
tvMovie,2002,97,"7,1",6796,CA,Crime,Drama
movie,2001,111,"6,6",6611,CA,Crime,Drama
movie,2001,121,"7,2",19952,CA,Drama,Mystery
movie,2002,95,"6,6",137488,CA,Comedy,Drama
movie,2002,97,7,13465,CA,Action,Crime
movie,2001,104,"6,8",158209,CA,Comedy,No tiene
tvSeries,2000,535,"7,3",26720,CA,Action,Comedy
movie,2002,98,"6,5",73226,CA,Drama,Thriller
movie,2001,100,"7,2",87389,CA,Crime,Drama
movie,2001,97,"6,6",17196,CA,Comedy,Drama
movie,2001,82,"6,5",11232,CA,Adventure,Animation
movie,2002,110,"6,6",18865,CA,Crime,Drama
movie,2002,127,"6,9",36132,CA,Drama,Family
movie,2001,115,"6,9",8684,CA,Comedy,Drama
tvMovie,2001,96,"7,6",22989,CA,Biography,Drama
movie,2000,110,"6,9",9670,CA,Comedy,No tiene
movie,2001,116,"7,3",5172,CA,Drama,Romance
movie,2000,98,"6,6",3732,CA,Action,Adventure
movie,2001,120,"7,4",188680,CA,Drama,Mystery
movie,2002,105,"7,1",42135,CA,Crime,Drama
tvSeries,2001,30,"7,5",4458,CA,Animation,Comedy
movie,2002,92,"6,6",3785,CA,Comedy,Drama
movie,2000,48,"6,6",12985,CA,Action,Animation
movie,2002,138,"7,1",146929,CA,Action,Drama
movie,2002,98,"6,8",40183,CA,Drama,Mystery
movie,2001,134,"7,3",4904,CA,Drama,No tiene
movie,2001,105,7,6402,CA,Action,Adventure
tvSeries,2001,50,"7,8",3736,CA,Comedy,Drama
movie,2002,101,7,10242,CA,Crime,Drama
movie,2002,111,"7,6",25319,CA,Drama,History
movie,2002,105,"6,8",63069,CA,Action,Horror
movie,2001,137,"7,2",90925,CA,Comedy,Drama
movie,2002,98,"6,9",34259,CA,Comedy,Drama
movie,2001,94,"6,6",41548,CA,Action,Comedy
tvSeries,2002,60,"7,4",9628,CA,Drama,Fantasy
movie,2002,92,"6,9",50240,CA,Comedy,Fantasy
movie,2001,113,"7,2",5186,CA,Action,Crime
movie,2002,90,"6,6",24683,CA,Drama,Family
movie,2002,109,"7,1",33315,CA,Drama,No tiene
tvSeries,2001,22,"7,1",11537,CA,Action,Adventure
movie,2001,85,"6,8",6969,CA,Drama,No tiene
tvSeries,2001,22,"6,7",3238,CA,Action,Adventure
movie,2002,111,7,33432,CA,Comedy,Crime
tvSeries,2001,30,"6,7",16346,CA,Comedy,Drama
tvSeries,2001,30,"7,1",8171,CA,Comedy,Drama
movie,2003,80,"7,7",55862,CA,Adventure,Animation
movie,2001,102,"6,8",6688,CA,Action,Crime
movie,2001,102,"7,1",3449,CA,Comedy,Drama
movie,2003,150,"7,6",3668,CA,Drama,Romance
movie,2002,78,7,3798,CA,Crime,Drama
tvMiniSeries,2002,877,"7,8",20553,CA,Drama,Mystery
movie,2001,84,"6,5",16650,CA,Comedy,Drama
tvMovie,2002,99,"6,5",3345,CA,Drama,No tiene
tvSeries,2002,45,7,4523,CA,Action,Drama
movie,2001,105,"7,6",7259,CA,Drama,No tiene
movie,2002,110,"7,2",4519,CA,Biography,Drama
movie,2002,99,"7,5",9889,CA,Drama,Mystery
movie,2001,87,"7,8",29939,CA,Animation,Drama
tvSeries,2001,45,"7,3",6397,CA,Drama,Romance
movie,2001,123,"7,8",16113,CA,Comedy,Drama
movie,2002,90,"6,9",7860,CA,Comedy,Drama
movie,2002,109,"6,5",9916,CA,Comedy,Drama
movie,2002,107,"7,3",47914,CA,Drama,Romance
movie,2002,101,"7,5",43312,CA,Drama,Family
movie,2002,105,"6,6",14479,CA,Biography,Crime
movie,2002,105,"7,7",43770,CA,Drama,No tiene
movie,2002,94,7,6944,CA,Drama,No tiene
movie,2003,107,"7,5",8257,CA,Drama,Music
movie,2003,113,"6,8",7773,CA,Drama,Romance
movie,2002,97,"6,7",10612,CA,Drama,No tiene
movie,2002,111,"6,6",7865,CA,Action,Crime
movie,2002,97,"7,3",43430,CA,Crime,Drama
movie,2002,90,"7,1",7419,CA,Crime,Drama
movie,2001,98,"7,9",12117,CA,Documentary,No tiene
movie,2002,89,"7,4",8382,CA,Drama,No tiene
movie,2002,76,"6,8",4416,CA,Comedy,Music
movie,2002,93,"6,6",38842,CA,Drama,Horror
movie,2003,101,"7,4",51002,CA,Biography,Comedy
movie,2001,111,8,4421,CA,Crime,Documentary
movie,2006,117,7,42463,CA,Biography,Drama
movie,2003,85,"6,5",30475,CA,Adventure,Horror
movie,2002,101,"6,7",33750,CA,Drama,Horror
movie,2002,99,"7,7",7824,CA,Comedy,Drama
movie,2002,120,"7,5",5161,CA,Action,Drama
movie,2001,83,"7,2",4132,CA,Drama,No tiene
movie,2002,132,"7,1",13005,CA,Adventure,Drama
movie,2002,88,"7,3",4314,CA,Drama,No tiene
movie,2003,91,"7,2",28856,CA,Comedy,Music
tvSeries,2002,30,"6,9",12745,CA,Comedy,Drama
movie,2003,97,"6,6",34940,CA,Crime,Thriller
movie,2003,98,"6,8",21242,CA,Biography,Crime
movie,2001,99,"6,5",21368,CA,Crime,Drama
movie,2002,106,"7,4",15486,CA,Crime,Drama
movie,2002,88,"6,6",4978,CA,Action,Sci-Fi
movie,2003,106,"7,4",25497,CA,Drama,Romance
movie,2002,113,"7,5",10617,CA,Drama,Romance
movie,2003,126,"7,5",70580,CA,Crime,Drama
movie,2002,99,"7,2",21190,CA,Drama,Fantasy
movie,2002,104,"7,8",8252,CA,Documentary,Family
tvSeries,2002,60,"7,5",3101,CA,Action,Adventure
tvSeries,2002,43,"7,2",6371,CA,Drama,Fantasy
movie,2002,104,"6,6",3432,CA,Drama,Romance
movie,2003,107,7,4708,CA,Comedy,Drama
movie,2005,96,"6,5",21692,CA,Comedy,Drama
movie,2002,113,"7,5",14989,CA,Comedy,Drama
tvSeries,2002,60,"7,7",3159,CA,Drama,Family
tvSeries,2002,30,"6,9",3499,CA,Comedy,No tiene
tvSeries,2002,30,"6,6",13624,CA,Comedy,No tiene
movie,2002,85,"6,6",99021,CA,Action,Comedy
movie,2003,95,"7,3",8459,CA,Comedy,Drama
movie,2003,94,"7,1",36590,CA,Drama,History
movie,2003,97,"6,9",10115,CA,Comedy,Crime
movie,2020,122,"6,9",2689,US,Comedy,Drama
movie,2003,102,"6,5",5906,CA,Comedy,Drama
movie,2003,116,"7,3",134601,CA,Comedy,Crime
movie,2003,118,"6,7",7271,CA,Drama,Sport
movie,2003,114,7,3413,CA,Biography,Drama
movie,2003,92,"6,7",8653,CA,Drama,Romance
movie,2003,108,"7,4",15311,CA,Crime,Drama
movie,2003,111,"7,5",59509,CA,Comedy,Drama
movie,2003,90,"7,1",7877,CA,Adventure,Drama
movie,2002,93,"8,1",11044,CA,Comedy,Drama
movie,2003,88,"6,7",6833,CA,Comedy,Drama
movie,2004,99,"7,1",6558,CA,Comedy,Drama
movie,2003,86,"7,1",48973,CA,Comedy,Crime
movie,2004,92,"6,7",47818,CA,Comedy,Drama
movie,2002,116,"7,4",4427,CA,Drama,Music
movie,2003,105,"6,8",16193,CA,Comedy,Crime
movie,2002,85,"7,4",4188,CA,Drama,Romance
movie,2003,104,"6,5",22818,CA,Crime,Drama
movie,2003,103,"7,3",11100,CA,Drama,No tiene
movie,2003,100,"6,7",5128,CA,Comedy,Romance
movie,2003,137,"6,5",37304,CA,Adventure,Drama
movie,2003,113,"7,7",40211,CA,Drama,No tiene
movie,2004,109,7,15589,CA,Adventure,Drama
movie,2003,117,"6,9",3185,CA,Comedy,Drama
movie,2003,104,"8,4",6943,CA,Comedy,Drama
movie,2004,104,7,12739,CA,Comedy,Drama
tvSeries,2004,25,7,7795,CA,Adventure,Comedy
movie,2002,150,"7,8",8470,CA,Crime,Documentary
movie,2003,99,"6,9",3842,CA,Documentary,No tiene
tvSeries,1999,30,"8,8",3866,CA,Comedy,Documentary
movie,2003,112,"7,5",11382,CA,Comedy,Drama
movie,2004,87,"7,1",96843,CA,Adventure,Animation
movie,2002,110,"7,5",21689,CA,Drama,No tiene
movie,2002,75,"7,1",60160,CA,Adventure,Animation
movie,2004,126,"6,8",18238,CA,Action,Adventure
movie,2004,115,"6,5",58695,CA,Action,Drama
movie,2004,135,"7,4",56752,CA,Biography,Drama
movie,2003,109,"7,4",7316,CA,Drama,Romance
movie,2005,107,"7,1",56739,CA,Biography,Drama
movie,2004,122,"7,5",130959,CA,Documentary,Drama
movie,2003,130,"6,9",12439,CA,Crime,Drama
tvSeries,2003,60,8,8103,CA,Comedy,Crime
movie,2003,116,"7,5",50626,CA,Action,Comedy
movie,2004,118,"6,7",15293,CA,Biography,Drama
movie,2008,95,"6,8",14439,CA,Comedy,Drama
tvSeries,2003,43,"7,4",16946,CA,Drama,Fantasy
movie,2006,94,"6,8",112245,CA,Adventure,Comedy
movie,2002,92,"7,2",4565,CA,Drama,No tiene
tvSeries,2003,30,"7,2",19505,CA,Action,Adventure
movie,2004,170,"7,9",5090,CA,Drama,History
movie,2004,98,"6,8",26031,CA,Comedy,Crime
movie,2005,101,"6,7",23348,CA,Drama,Fantasy
tvSeries,2003,60,"7,1",9321,CA,Comedy,Crime
movie,2003,109,"7,3",5073,CA,Biography,Drama
movie,2004,128,"7,6",4879,CA,Drama,Romance
movie,2004,106,"7,1",10574,CA,Drama,No tiene
movie,2003,68,"7,8",15160,CA,Adventure,Animation
movie,2003,110,"7,9",3831,CA,Biography,Documentary
movie,2003,83,"7,3",9353,CA,Drama,No tiene
movie,2004,126,8,83589,CA,Biography,Drama
movie,2003,97,"7,4",5150,CA,Crime,Drama
movie,2004,98,"7,2",174148,CA,Action,Comedy
movie,2004,97,"7,8",64801,CA,Comedy,Drama
movie,2004,111,"7,1",9826,CA,Drama,No tiene
movie,2003,90,"6,7",21085,CA,Action,Drama
movie,2003,93,"7,4",6352,CA,Documentary,Drama
movie,2004,122,"6,8",6166,CA,Drama,Mystery
movie,2005,100,"6,6",4459,CA,Comedy,Drama
movie,2004,90,"7,2",32791,CA,Crime,Drama
movie,2003,82,"7,1",5558,CA,Comedy,Drama
movie,2005,122,"6,6",7773,CA,Drama,Music
movie,2003,180,"7,7",4011,CA,Biography,Drama
movie,2004,107,"7,3",4492,CA,Drama,Thriller
movie,2004,116,"7,7",12416,CA,Biography,Drama
movie,2004,89,"7,2",28282,CA,Drama,No tiene
movie,2003,95,7,65670,CA,Comedy,Drama
movie,2004,93,"6,5",13772,CA,Comedy,Drama
movie,2003,106,8,37109,CA,Adventure,Documentary
tvSeries,2003,30,"8,6",32742,CA,Comedy,Game-Show
movie,2004,90,"6,9",14656,CA,Animation,Drama
movie,2004,118,"7,1",6041,CA,Drama,Fantasy
movie,2004,133,"7,5",17824,CA,Comedy,Drama
tvSeries,2003,30,"6,7",9454,CA,Comedy,Reality-TV
tvSeries,2003,48,"8,3",53748,CA,Documentary,Mystery
movie,1999,67,"7,9",3861,CA,Comedy,No tiene
movie,2004,125,"7,6",26229,CA,Crime,Drama
movie,2004,110,"7,4",16631,CA,Drama,Sport
movie,2004,91,"7,4",12788,CA,Comedy,Drama
tvSeries,2002,22,"8,1",9785,CA,Comedy,Game-Show
movie,2004,127,"7,4",7738,CA,Drama,Mystery
movie,2005,95,"6,5",8007,CA,Comedy,Drama
movie,2004,110,"6,5",55923,CA,Comedy,Drama
movie,2005,101,"7,2",57280,CA,Action,Adventure
movie,2004,125,"6,9",3641,CA,Thriller,No tiene
movie,2007,123,8,76197,CA,Documentary,Drama
movie,2004,140,8,40420,CA,Action,Drama
tvSeries,2004,30,7,3363,CA,Adventure,Animation
tvSeries,2004,22,"7,1",20958,CA,Animation,Comedy
movie,2006,105,"6,6",16279,CA,Action,Animation
movie,2004,120,"7,8",7989,CA,Drama,Thriller
movie,2007,93,"6,6",23336,CA,Comedy,Drama
movie,2004,115,"6,5",3588,CA,Action,Comedy
movie,2004,111,"6,8",4842,CA,Drama,Music
tvSeries,2003,30,"7,2",5025,CA,Adventure,Comedy
movie,2004,118,"7,2",65321,CA,Action,Drama
